step,elapsed_tokens,elapsed_examples,training_loss,training_sequence_accuracy,training_token_accuracy,validation_loss,validation_sequence_accuracy,validation_token_accuracy,classification/accuracy,classification/weighted_f1_score
2121,1753602,4242,0.02049171874656168,1.0,1.0,0.01805204375601438,1.0,1.0,,
2122,1755636,4244,0.017226936232336523,1.0,1.0,,,,,
2123,1757638,4246,0.01575999846668543,1.0,1.0,,,,,
2124,1757864,4248,0.02088178522331743,1.0,1.0,,,,,
2125,1760842,4250,0.01545842130706022,1.0,1.0,,,,,
2126,1761484,4252,0.0070390744222884995,1.0,1.0,,,,,
2127,1761998,4254,0.027056114769216183,1.0,1.0,,,,,
2128,1762448,4256,0.02440439186334386,1.0,1.0,,,,,
2129,1763154,4258,0.016857935160491336,1.0,1.0,0.01713307451697176,1.0,1.0,,
2130,1764068,4260,0.007040006988176694,1.0,1.0,,,,,
2131,1765382,4262,0.026022950036817087,1.0,1.0,,,,,
2132,1766104,4264,0.020004097717973613,1.0,1.0,,,,,
2133,1768122,4266,0.013530713814352457,1.0,1.0,,,,,
2134,1768828,4268,0.028598577590296992,1.0,1.0,,,,,
2135,1769358,4270,0.02397545199424891,1.0,1.0,,,,,
2136,1770288,4272,0.01655070693332101,1.0,1.0,,,,,
2137,1771282,4274,0.010572176733033652,1.0,1.0,0.02101581828285103,1.0,1.0,,
2138,1771492,4276,0.02179956498202605,1.0,1.0,,,,,
2139,1772518,4278,0.0157264313477355,1.0,1.0,,,,,
2140,1773064,4280,0.023388257349961954,1.0,1.0,,,,,
2141,1773866,4282,0.017162233773186562,1.0,1.0,,,,,
2142,1775004,4284,0.012412554000680016,1.0,1.0,,,,,
2143,1775230,4286,0.023038742928916108,1.0,1.0,,,,,
2144,1775504,4288,0.019545553266178316,1.0,1.0,,,,,
2145,1776530,4290,0.016985582323970544,1.0,1.0,0.025284564242008072,0.5,0.75,,
2146,1776676,4292,0.02232955913341357,1.0,1.0,,,,,
2147,1776934,4294,0.021317591498514615,1.0,1.0,,,,,
2148,1777496,4296,0.022565771232266347,1.0,1.0,,,,,
2149,1777946,4298,0.019245088345972883,1.0,1.0,,,,,
2150,1779804,4300,0.019449414997591407,1.0,1.0,,,,,
2151,1780990,4302,0.013838419203026893,1.0,1.0,,,,,
2152,1782048,4304,0.018885851334656124,1.0,1.0,,,,,
2153,1782466,4306,0.023594749781537725,1.0,1.0,0.013354037584394306,1.0,1.0,,
2154,1784132,4308,0.015425880789778105,1.0,1.0,,,,,
2155,1785302,4310,0.024664297427927202,1.0,1.0,,,,,
2156,1786120,4312,0.020526168534720012,1.0,1.0,,,,,
2157,1786554,4314,0.011076080696003309,1.0,1.0,,,,,
2158,1787292,4316,0.02185701958881588,1.0,1.0,,,,,
2159,1787678,4318,0.026020981273642673,1.0,1.0,,,,,
2160,1788160,4320,0.017716683140818833,1.0,1.0,,,,,
2161,1788594,4322,0.02168769264909753,1.0,1.0,0.035333848663927234,0.5,0.75,,
2162,1789412,4324,0.01452489705509818,1.0,1.0,,,,,
2163,1790102,4326,0.016534488731321566,1.0,1.0,,,,,
2164,1790680,4328,0.020021619880431746,1.0,1.0,,,,,
2165,1791146,4330,0.017792528061296716,1.0,1.0,,,,,
2166,1792332,4332,0.00543236458477259,1.0,1.0,,,,,
2167,1793342,4334,0.017019115632346177,1.0,1.0,,,,,
2168,1793728,4336,0.02262127799476275,1.0,1.0,,,,,
2169,1794738,4338,0.024953177747722204,1.0,1.0,0.01813978579169437,1.0,1.0,,
2170,1795860,4340,0.015147755691488005,1.0,1.0,,,,,
2171,1796326,4342,0.021795274328645475,1.0,1.0,,,,,
2172,1798056,4344,0.018088454203258678,1.0,1.0,,,,,
2173,1798906,4346,0.020445290533934384,1.0,1.0,,,,,
2174,1799980,4348,0.019052052232546246,1.0,1.0,,,,,
2175,1800302,4350,0.012763012161802294,1.0,1.0,,,,,
2176,1800512,4352,0.018085523425046494,1.0,1.0,,,,,
2177,1801122,4354,0.015754152949292995,1.0,1.0,0.01232715425954327,1.0,1.0,,
2178,1801556,4356,0.019678362596772685,1.0,1.0,,,,,
2179,1802566,4358,0.0142195783249192,1.0,1.0,,,,,
2180,1802904,4360,0.020974054558460874,1.0,1.0,,,,,
2181,1803482,4362,0.01654091299942201,1.0,1.0,,,,,
2182,1804172,4364,0.017421146079326627,1.0,1.0,,,,,
2183,1804446,4366,0.02244198956482224,1.0,1.0,,,,,
2184,1805264,4368,0.01962876932675874,1.0,1.0,,,,,
2185,1805954,4370,0.012675761077612918,1.0,1.0,0.0204590061578474,1.0,1.0,,
2186,1806420,4372,0.018340013743250453,1.0,1.0,,,,,
2187,1806822,4374,0.022374917750094026,1.0,1.0,,,,,
2188,1807368,4376,0.018242656911059064,1.0,1.0,,,,,
2189,1807738,4378,0.014654719417543203,1.0,1.0,,,,,
2190,1809772,4380,0.015485750505230458,1.0,1.0,,,,,
2191,1810414,4382,0.018039647181782355,1.0,1.0,,,,,
2192,1812128,4384,0.017334958034413095,1.0,1.0,,,,,
2193,1812370,4386,0.019969624956082045,1.0,1.0,0.02190159635063234,1.0,1.0,,
2194,1813076,4388,0.016622053532138043,1.0,1.0,,,,,
2195,1813398,4390,0.014365653191546698,1.0,1.0,,,,,
2196,1813992,4392,0.0161333762468063,1.0,1.0,,,,,
2197,1814618,4394,0.015158880938393637,1.0,1.0,,,,,
2198,1815660,4396,0.015129683749558913,1.0,1.0,,,,,
2199,1816462,4398,0.026258116982324286,1.0,1.0,,,,,
2200,1817536,4400,0.019880865856713278,1.0,1.0,,,,,
2201,1819442,4402,0.0062276863306697326,1.0,1.0,0.03295572010969799,0.5,0.75,,
2202,1820228,4404,0.020741708375334553,1.0,1.0,,,,,
2203,1820646,4406,0.019178376214412696,1.0,1.0,,,,,
2204,1821064,4408,0.01941033656659556,1.0,1.0,,,,,
2205,1821386,4410,0.02560079632356383,1.0,1.0,,,,,
2206,1822716,4412,0.014725320053949071,1.0,1.0,,,,,
2207,1823294,4414,0.01675301804807254,1.0,1.0,,,,,
2208,1824016,4416,0.016723651170217634,1.0,1.0,,,,,
2209,1824850,4418,0.021719720459967413,1.0,1.0,0.023777240536812766,1.0,1.0,,
2210,1826356,4420,0.017535590996255616,1.0,1.0,,,,,
2211,1827158,4422,0.017372944644055043,1.0,1.0,,,,,
2212,1827656,4424,0.019402702977812797,1.0,1.0,,,,,
2213,1829562,4426,0.018536284271761187,1.0,1.0,,,,,
2214,1829868,4428,0.02091626557717782,1.0,1.0,,,,,
2215,1830606,4430,0.020073639493380143,1.0,1.0,,,,,
2216,1831488,4432,0.021903008654194225,1.0,1.0,,,,,
2217,1832466,4434,0.01433944850125365,1.0,1.0,0.03446052865307657,0.5,0.75,,
2218,1832740,4436,0.01965677107713097,1.0,1.0,,,,,
2219,1833318,4438,0.021084761234054544,1.0,1.0,,,,,
2220,1833736,4440,0.016761651354659783,1.0,1.0,,,,,
2221,1834250,4442,0.022861296426109165,1.0,1.0,,,,,
2222,1834540,4444,0.017127487153347578,1.0,1.0,,,,,
2223,1835006,4446,0.01794538655571034,1.0,1.0,,,,,
2224,1835680,4448,0.019761137831565932,1.0,1.0,,,,,
2225,1836082,4450,0.018742096039450828,1.0,1.0,0.024622346187576912,1.0,1.0,,
2226,1836452,4452,0.024252731002769236,1.0,1.0,,,,,
2227,1837158,4454,0.01724220968944187,1.0,1.0,,,,,
2228,1838040,4456,0.026210035238192427,1.0,1.0,,,,,
2229,1838250,4458,0.016824167365231495,1.0,1.0,,,,,
2230,1838524,4460,0.026402828428095368,1.0,1.0,,,,,
2231,1838942,4462,0.031192490681065606,1.0,1.0,,,,,
2232,1839456,4464,0.021339636013049557,1.0,1.0,,,,,
2233,1841522,4466,0.021513695656328147,1.0,1.0,0.03157970500165397,0.5,0.75,,
2234,1841716,4468,0.021165364273454848,1.0,1.0,,,,,
2235,1842022,4470,0.02838924234081117,1.0,1.0,,,,,
2236,1842440,4472,0.016479399902042273,1.0,1.0,,,,,
2237,1842778,4474,0.019329768795440766,1.0,1.0,,,,,
2238,1843452,4476,0.02470749891590428,1.0,1.0,,,,,
2239,1844158,4478,0.015786483953257754,1.0,1.0,,,,,
2240,1844448,4480,0.024432929482243758,1.0,1.0,,,,,
2241,1845170,4482,0.014904526615252102,1.0,1.0,0.01621879909910531,1.0,1.0,,
2242,1845924,4484,0.01323276961166662,1.0,1.0,,,,,
2243,1846630,4486,0.01515528487850955,1.0,1.0,,,,,
2244,1846984,4488,0.019032893468779136,1.0,1.0,,,,0.8892857432365417,0.8872290987086107

